"",station,X,Y
4206,OMV.GFV,6.442,2.723
4207,OMV.GFW,1.333,-2.864
4208,OMV.GFX,0.383,-0.916
4209,OMV.GFY,-1.276,-5.739
4210,OMV.GFZ,-2.336,-5.583
4211,OMV.GGA,2.054,-2.819
4212,OMV.GGB,2.514,-1.93
4213,OMV.GGC,2.529,5.935
4214,OMV.GGD,4.298,-1.352
4215,OMV.GGE,1.259,-0.734
4216,OMV.GGF,-5.834,-6.092
4217,OMV.GGG,2.794,6.014
4218,OMV.GGH,-2.696,-6.993
4219,OMV.GGI,-3.332,4.945
4220,OMV.GGJ,6.822,0.416
4221,OMV.GGK,5.05,4.696
4222,OMV.GGL,-3.168,-6.26
4223,OMV.GGM,-4.328,0.904
4224,OMV.GGN,-3.122,0.201
4225,OMV.GGO,-5.833,-0.071
4226,OMV.GGP,-2.228,4.08
4227,OMV.GGQ,1.839,5.181
4228,OMV.GGR,2.4,-2.976
4229,OMV.GGS,-6.987,1.526
4230,OMV.GGT,-3.272,3.53
4231,OMV.GGU,3.249,5.284
4232,OMV.GGV,3.463,4.0
4233,OMV.GGW,1.315,1.317
4234,OMV.GGX,-2.106,-5.486
4235,OMV.GGY,-7.731,1.034
4236,OMV.GGZ,1.964,3.025
4237,OMV.GHA,-1.198,2.321
4238,OMV.GHB,3.67,1.093
4239,OMV.GHC,4.83,-1.198
4240,OMV.GHD,-7.876,1.584
4241,OMV.GHE,-5.07,-3.525
4242,OMV.GHF,-3.951,1.125
4243,OMV.GHG,-1.89,2.724
4244,OMV.GHH,2.604,-5.447
4245,OMV.GHI,-3.656,-5.514
4246,OMV.GHJ,5.447,-1.328
4247,OMV.GHK,-4.129,-6.155
4248,OMV.GHL,1.909,-5.051
4249,OMV.GHM,1.218,-4.184
4250,OMV.GHN,-2.768,-6.708
4251,OMV.GHO,-1.414,-1.953
4252,OMV.GHP,-2.826,2.344
4253,OMV.GHQ,-0.982,1.5
4254,OMV.GHR,-3.444,-1.927
4255,OMV.GHS,6.461,0.164
4256,OMV.GHT,0.056,5.66
4257,OMV.GHU,-3.625,-6.683
4258,OMV.GHV,-4.221,-2.862
4259,OMV.GHW,3.246,0.19
4260,OMV.GHX,5.582,0.446
4261,OMV.GHY,-1.416,2.911
4262,OMV.GHZ,-1.069,-2.617
4263,OMV.GIA,-3.567,-6.952
4264,OMV.GIB,0.65,2.632
4265,OMV.GIC,-3.632,2.119
4266,OMV.GID,-6.01,-2.282
4267,OMV.GIE,-5.222,-6.214
4268,OMV.GIF,-2.124,-3.855
4269,OMV.GIG,3.122,5.484
4270,OMV.GIH,-7.683,1.469
4271,OMV.GII,-4.678,3.881
4272,OMV.GIJ,1.99,4.629
4273,OMV.GIK,-5.863,-0.98
4274,OMV.GIL,-9.186,-3.443
4275,OMV.GIM,2.746,-2.066
4276,OMV.GIN,5.591,4.377
4277,OMV.GIO,-3.588,2.556
4278,OMV.GIP,-0.153,-3.383
4279,OMV.GIQ,5.109,2.807
4280,OMV.GIR,-7.787,-1.48
4281,OMV.GIS,0.182,3.601
4282,OMV.GIT,-3.488,-0.511
4283,OMV.GIU,-3.895,-0.274
4284,OMV.GIV,-5.766,-0.342
4285,OMV.GIW,-7.746,-4.513
4286,OMV.GIX,5.129,-0.679
4287,OMV.GIY,-5.228,-4.591
4288,OMV.GIZ,6.23,0.762
4289,OMV.GJA,-7.214,-4.823
4290,OMV.GJB,0.465,-0.502
4291,OMV.GJC,-5.832,-5.628
4292,OMV.GJD,-2.515,-5.709
4293,OMV.GJE,0.211,-4.291
4294,OMV.GJF,-3.425,-6.799
4295,OMV.GJG,2.383,-3.243
4296,OMV.GJH,5.43,1.23
4297,OMV.GJI,-7.663,-5.025
4298,OMV.GJJ,-7.64,2.37
4299,OMV.GJK,-1.074,3.011
4300,OMV.GJL,-3.25,0.507
4301,OMV.GJM,5.22,5.753
4302,OMV.GJN,-7.144,0.46
4303,OMV.GJO,4.484,4.095
4304,OMV.GJP,-1.25,5.598
4305,OMV.GJQ,0.186,2.21
4306,OMV.GJR,-3.07,-3.997
4307,OMV.GJS,5.064,0.749
4308,OMV.GJT,0.29,0.063
4309,OMV.GJU,4.01,-2.804
4310,OMV.GJV,-6.302,-0.956
4311,OMV.GJW,-2.632,-5.641
4312,OMV.GJX,1.642,-1.652
4313,OMV.GJY,-8.712,-1.404
4314,OMV.GJZ,-0.946,2.174
4315,OMV.GKA,3.849,2.385
4316,OMV.GKB,3.569,2.55
4317,OMV.GKC,-2.307,-2.358
4318,OMV.GKD,3.021,3.562
4319,OMV.GKE,2.501,-0.07
4320,OMV.GKF,1.822,-6.389
4321,OMV.GKG,-0.651,2.002
4322,OMV.GKH,-1.875,-0.757
4323,OMV.GKI,-6.398,-4.835
4324,OMV.GKJ,1.966,0.937
4325,OMV.GKK,1.637,-0.491
4326,OMV.GKL,-2.179,-6.35
4327,OMV.GKM,-1.717,-0.156
4328,OMV.GKN,-9.337,-3.822
4329,OMV.GKO,-1.421,2.219
4330,OMV.GKP,-3.966,-0.687
4331,OMV.GKQ,-4.278,-0.277
4332,OMV.GKR,-3.442,-4.243
4333,OMV.GKS,-1.659,-4.819
4334,OMV.GKT,-6.425,0.505
4335,OMV.GKU,-8.204,-5.172
4336,OMV.GKV,5.182,-1.636
4337,OMV.GKW,-4.091,-4.327
4338,OMV.GKX,-5.467,-5.379
4339,OMV.GKY,-0.504,5.163
4340,OMV.GKZ,-3.241,-4.36
4341,OMV.GLA,3.468,-0.634
4342,OMV.GLB,-5.787,0.828
4343,OMV.GLC,1.452,1.7
4344,OMV.GLD,-4.94,2.654
4345,OMV.GLE,1.557,1.871
4346,OMV.GLF,-3.586,2.324
4347,OMV.GLG,-4.681,-4.445
4348,OMV.GLH,2.455,3.431
4349,OMV.GLI,2.601,-2.675
4350,OMV.GLJ,-0.407,-3.466
4351,OMV.GLK,1.135,5.127
4352,OMV.GLL,-5.213,0.725
4353,OMV.GLM,-3.65,1.69
4354,OMV.GLN,0.169,-2.876
4355,OMV.GLO,-6.168,1.743
4356,OMV.GLP,-0.966,-1.751
4357,OMV.GLQ,6.013,-1.196
4358,OMV.GLR,-4.436,0.736
4359,OMV.GLS,-7.691,-2.462
4360,OMV.GLT,0.245,4.026
4361,OMV.GLU,5.036,5.862
4362,OMV.GLV,2.055,-0.041
4363,OMV.GLW,3.876,0.748
4364,OMV.GLX,-0.04,2.294
4365,OMV.GLY,-2.125,-3.159
4366,OMV.GLZ,1.502,4.918
4367,OMV.GMA,-5.265,-5.728
4368,OMV.GMB,-2.178,-4.517
4369,OMV.GMC,7.608,2.735
4370,OMV.GMD,1.314,3.861
4371,OMV.GME,-3.621,4.891
4372,OMV.GMF,7.001,2.164
4373,OMV.GMG,-2.239,-6.332
4374,OMV.GMH,-1.984,-5.325
4375,OMV.GMI,-7.931,-4.868
4376,OMV.GMJ,-2.692,-2.828
4377,OMV.GMK,-0.94,-6.165
4378,OMV.GML,0.055,4.833
4379,OMV.GMM,4.55,-2.193
4380,OMV.GMN,1.861,-3.634
4381,OMV.GMO,-5.059,-1.911
4382,OMV.GMP,5.466,3.756
4383,OMV.GMQ,5.995,-0.954
4384,OMV.GMR,-1.463,2.473
4385,OMV.GMS,3.176,2.316
4386,OMV.GMT,-2.314,-4.206
4387,OMV.GMU,-6.225,-4.704
4388,OMV.GMV,-0.282,-0.762
4389,OMV.GMW,-7.276,2.62
4390,OMV.GMX,8.207,1.69
4391,OMV.GMY,8.233,-3.42
4392,OMV.GMZ,7.803,-0.853
4393,OMV.GNA,8.801,-2.372
4394,OMV.GNB,6.547,-2.667
4395,OMV.GNC,4.544,-3.581
4396,OMV.GND,4.168,-4.75
4397,OMV.GNE,4.982,-4.531
4398,OMV.GNF,6.642,-4.112
4399,OMV.GNG,8.645,0.971
4400,OMV.GNH,4.82,-4.436
4401,OMV.GNI,8.952,-2.684
4402,OMV.GNJ,7.031,-2.949
4403,OMV.GNK,5.159,-4.634
4404,OMV.GNL,6.003,-3.507
4405,OMV.GNM,8.149,-0.825
4406,OMV.GNN,6.724,-1.612
4407,OMV.GNO,7.854,-1.115
4408,OMV.GNP,8.762,-1.646
4409,OMV.GNQ,7.66,-3.779
4410,OMV.GNR,6.45,-1.914
4411,OMV.GNS,8.458,0.849
4412,OMV.GNT,4.846,-5.146
4413,OMV.GNU,3.189,-6.03
4414,OMV.GNV,5.583,-3.493
4415,OMV.GNW,4.825,-3.753
4416,OMV.GNX,6.413,-0.967
4417,OMV.GNY,7.431,-2.72
4418,OMV.GNZ,8.335,-0.702
4419,OMV.GOA,5.42,-2.724
4420,OMV.GOB,6.157,-1.743
4421,OMV.GOC,8.078,-2.404
4422,OMV.GOD,5.047,-3.176
4423,OMV.GOE,6.567,-0.593
4424,OMV.GOF,6.106,-2.177
4425,OMV.GOG,6.625,-2.945
4426,OMV.GOH,8.517,1.515
4427,OMV.GOI,3.992,-5.804
4428,OMV.GOJ,6.056,-1.916
4429,OMV.GOK,7.774,-1.763
4430,OMV.GOL,8.433,0.168
4431,OMV.GOM,7.205,-3.283
4432,OMV.GON,8.821,0.868
4433,OMV.GOO,7.612,0.88
4434,OMV.GOP,8.17,0.553
4435,OMV.GOQ,7.214,-1.203
4436,OMV.GOR,7.768,1.252
4437,OMV.GOS,6.767,-1.405
4438,OMV.GOT,5.061,-4.114
4439,OMV.GOU,6.879,-2.397
4440,OMV.GOV,8.662,0.266
4441,OMV.GOW,7.173,-2.798
4442,OMV.GOX,5.274,-4.013
4443,OMV.GOY,7.408,-3.17
4444,OMV.GOZ,7.756,-1.057
4445,OMV.GPA,5.899,-4.628
4446,OMV.GPB,7.912,-2.307
4447,OMV.GPC,4.19,-4.3
4448,OMV.GPD,7.726,0.582
4449,OMV.GPE,8.561,0.788
4450,OMV.GPF,5.565,-3.945
4451,OMV.GPG,7.599,-0.039
4452,OMV.GPH,7.218,-2.092
4453,OMV.GPI,6.185,-2.916
4454,OMV.GPJ,8.879,-1.483
4455,OMV.GPK,6.515,-3.111
4456,OMV.GPL,6.606,-3.215
4457,OMV.GPM,9.011,-0.865
4458,OMV.GPN,8.143,1.957
4459,OMV.GPO,7.495,-1.831
4460,OMV.GPP,6.324,-3.463
4461,OMV.GPQ,7.08,-1.82
4462,OMV.GPR,5.69,-4.713
4463,OMV.GPS,6.327,-4.623
4464,OMV.GPT,8.742,1.145
4465,OMV.GPU,5.995,-2.575
4466,OMV.GPV,5.032,-5.255
4467,OMV.GPW,6.343,-3.01
4468,OMV.GPX,7.504,-0.678
4469,OMV.GPY,8.989,-1.548
4470,OMV.GPZ,9.232,-0.763
4471,OMV.GQA,6.486,-3.558
4472,OMV.GQB,7.281,-3.328
4473,OMV.GQC,6.465,-1.229
4474,OMV.GQD,5.757,-4.984
4475,OMV.GQE,8.511,-0.573
4476,OMV.GQF,8.329,-3.015
4477,OMV.GQG,5.593,-4.217
4478,OMV.GQH,7.463,0.968
4479,OMV.GQI,4.877,-4.701
4480,OMV.GQJ,4.37,-3.941
4481,OMV.GQK,5.957,-3.711
4482,OMV.GQL,4.67,-5.043
4483,OMV.GQM,8.604,0.068
4484,OMV.GQN,6.96,-3.14
4485,OMV.GQO,8.217,0.989
4486,OMV.GQP,7.201,-0.501
4487,OMV.GQQ,6.459,-4.236
4488,OMV.GQR,9.149,-0.797
4489,OMV.GQS,6.804,-4.207
4490,OMV.GQT,9.372,-1.308
4491,OMV.GQU,7.648,-3.079
4492,OMV.GQV,5.927,-4.157
4493,OMV.GQW,7.29,-0.553
4494,OMV.GQX,7.566,-0.946
4495,OMV.GQY,5.19,-3.956
4496,OMV.GQZ,8.553,-2.877
4497,OMV.GRA,4.578,-4.063
4498,OMV.GRB,6.355,-1.86
4499,OMV.GRC,8.508,-2.002
4500,OMV.GRD,6.653,-0.876
4501,OMV.GRE,9.001,0.067
4502,OMV.GRF,8.844,-0.999
4503,OMV.GRG,7.516,-2.307
4504,OMV.GRH,5.711,-4.489
4505,OMV.GRI,7.209,0.421
4506,OMV.GRJ,3.564,-5.786
4507,OMV.GRK,6.191,-3.616
4508,OMV.GRL,8.19,-1.775
4509,OMV.GRM,7.968,-0.718
4510,OMV.GRN,7.377,0.322
4511,OMV.GRO,7.878,-2.922
4512,OMV.GRP,7.808,0.766
4513,OMV.GRQ,7.567,-2.105
4514,OMV.GRR,7.798,-1.314
4515,OMV.GRS,3.739,-5.425
4516,OMV.GRT,7.524,-1.385
4517,OMV.GRU,5.364,-3.131
4518,OMV.GRV,4.98,-3.312
4519,OMV.GRW,8.046,-2.849
4520,OMV.GRX,8.908,-0.581
4521,OMV.GRY,7.302,0.598
4522,OMV.GRZ,6.289,-1.126
4523,OMV.GSA,4.269,-4.577
4524,OMV.GSB,8.91,-1.733
4525,OMV.GSC,5.661,-3.765
4526,OMV.GSD,7.313,-2.419
4527,OMV.GSE,7.622,-0.747
4528,OMV.GSF,6.14,-2.66
4529,OMV.GSG,9.037,-2.502
4530,OMV.GSH,6.832,-3.76
4531,OMV.GSI,5.133,-5.082
4532,OMV.GSJ,7.56,-0.479
4533,OMV.GSK,8.079,-3.563
4534,OMV.GSL,7.034,-0.635
4535,OMV.GSM,5.829,-3.404
4536,OMV.GSN,3.896,-5.053
4537,OMV.GSO,8.446,-0.998
4538,OMV.GSP,7.861,-3.43
4539,OMV.GSQ,8.125,-3.127
4540,OMV.GSR,9.218,-2.145
4541,OMV.GSS,3.463,-5.958
4542,OMV.GST,8.723,0.693
4543,OMV.GSU,6.041,-2.834
4544,OMV.GSV,5.448,-4.34
4545,OMV.GSW,7.469,-3.423
4546,OMV.GSX,7.446,-0.413
4547,OMV.GSY,9.425,-1.803
4548,OMV.GSZ,5.946,-2.083
4549,OMV.GTA,7.845,1.438
4550,OMV.GTB,8.36,-2.338
4551,OMV.GTC,5.48,-2.505
4552,OMV.GTD,6.271,-2.737
4553,OMV.GTE,6.452,-2.842
4554,OMV.GTF,4.415,-4.662
4555,OMV.GTG,7.633,0.405
4556,OMV.GTH,8.79,-0.041
4557,OMV.GTI,5.4,-3.849
4558,OMV.GTJ,7.74,-2.207
4559,OMV.GTK,5.906,-2.987
4560,OMV.GTL,9.166,-0.956
4561,OMV.GTM,7.623,-1.211
4562,OMV.GTN,7.173,-3.888
4563,OMV.GTO,8.045,1.09
4564,OMV.GTP,8.094,-1.487
4565,OMV.GTQ,7.996,-2.124
4566,OMV.GTR,4.768,-5.332
4567,OMV.GTS,4.07,-5.619
4568,OMV.GTT,8.309,1.399
4569,OMV.GTU,4.437,-4.216
4570,OMV.GTV,6.933,-1.497
4571,OMV.GTW,5.883,-1.815
4572,OMV.GTX,6.098,-4.489
4573,OMV.GTY,5.204,-3.503
4574,OMV.GTZ,7.073,-4.133
4575,OMV.GUA,7.437,-2.029
4576,OMV.GUB,6.589,-2.228
4577,OMV.GUC,5.361,-4.984
4578,OMV.GUD,7.596,-1.659
4579,OMV.GUE,6.173,-3.374
4580,OMV.GUF,7.849,-0.185
4581,OMV.GUG,6.308,-4.149
4582,OMV.GUH,8.951,-0.135
4583,OMV.GUI,7.599,-2.587
4584,OMV.GUJ,6.454,-2.381
4585,OMV.GUK,5.171,-3.026
4586,OMV.GUL,6.379,-3.727
4587,OMV.GUM,8.533,0.341
4588,OMV.GUN,7.527,-0.228
4589,OMV.GUO,6.89,-2.868
4590,OMV.GUP,6.571,-1.754
4591,OMV.GUQ,6.702,-4.378
4592,OMV.GUR,8.119,-1.965
4593,OMV.GUS,3.496,-5.515
4594,OMV.GUT,7.323,-1.73
4595,OMV.GUU,7.846,-1.573
4596,OMV.GUV,7.144,-0.931
4597,OMV.GUW,8.004,-3.288
4598,OMV.GUX,8.276,0.028
4599,OMV.GUY,3.733,-4.958
4600,OMV.GUZ,8.247,-1.345
4601,OMV.GVA,6.845,-3.999
4602,OMV.GVB,8.342,0.684
4603,OMV.GVC,8.619,-1.099
4604,OMV.GVD,8.432,-2.843
4605,OMV.GVE,8.361,0.442
4606,OMV.GVF,8.98,0.311
4607,OMV.GVG,7.544,1.151
4608,OMV.GVH,5.642,-3.063
4609,OMV.GVI,6.892,-1.247
4610,OMV.GVJ,8.176,2.189
4611,OMV.GVK,6.881,-3.326
4612,OMV.GVL,6.109,-3.8
4613,OMV.GVM,8.879,0.138
4614,OMV.GVN,4.646,-3.412
4615,OMV.GVO,6.746,-2.32
4616,OMV.GVP,5.273,-2.848
4617,OMV.GVQ,8.663,-0.199
4618,OMV.GVR,7.889,0.95
4619,OMV.GVS,7.258,-1.461
4620,OMV.GVT,5.423,-4.094
4621,OMV.GVU,5.45,-2.952
4622,OMV.GVV,7.098,-2.526
4623,OMV.GVW,4.068,-4.923
4624,OMV.GVX,7.277,0.149
4625,OMV.GVY,6.711,-1.141
4626,OMV.GVZ,5.09,-4.362
4627,OMV.GWA,8.755,0.443
4628,OMV.GWB,6.401,-2.118
4629,OMV.GWC,5.985,-3.959
4630,OMV.GWD,8.019,1.797
4631,OMV.GWE,5.788,-3.149
4632,OMV.GWF,5.596,-2.573
4633,OMV.GWG,6.415,-3.284
4634,OMV.GWH,7.068,-2.365
4635,OMV.GWI,5.524,-3.234
4636,OMV.GWJ,8.273,-0.897
4637,OMV.GWK,4.332,-5.308
4638,OMV.GWL,4.086,-4.47
4639,OMV.GWM,7.385,0.781
4640,OMV.GWN,6.126,-4.273
4641,OMV.GWO,8.608,-1.829
4642,OMV.GWP,8.236,-3.191
4643,OMV.GWQ,7.257,-0.302
4644,OMV.GWR,4.772,-4.871
4645,OMV.GWS,8.461,0.614
4646,OMV.GWT,4.011,-4.657
4647,OMV.GWU,6.731,-3.932
4648,OMV.GWV,8.054,0.622
4649,OMV.GWW,7.955,-3.027
4650,OMV.GWX,5.729,-4.02
4651,OMV.GWY,5.953,-4.867
4652,OMV.GWZ,9.061,-2.053
4653,OMV.GXA,7.551,0.221
4654,OMV.GXB,8.332,-2.553
4655,OMV.GXC,7.153,-1.863
4656,OMV.GXD,6.87,-2.16
4657,OMV.GXE,5.633,-4.454
4658,OMV.GXF,6.487,-1.473
4659,OMV.GXG,7.984,-2.581
4660,OMV.GXH,8.192,0.309
4661,OMV.GXI,8.347,-1.635
4662,OMV.GXJ,6.392,-1.649
4663,OMV.GXK,6.8,-1.881
4664,OMV.GXL,9.222,-1.684
4665,OMV.GXM,8.648,-0.653
4666,OMV.GXN,7.965,0.21
4667,OMV.GXO,7.934,1.634
4668,OMV.GXP,4.714,-4.606
4669,OMV.GXQ,6.204,-3.161
4670,OMV.GXR,8.749,-0.48
4671,OMV.GXS,8.031,-0.06
4672,OMV.GXT,6.208,-4.09
4673,OMV.GXU,4.732,-4.153
4674,OMV.GXV,6.912,-0.795
4675,OMV.GXW,6.411,-4.44
4676,OMV.GXX,5.845,-3.874
4677,OMV.GXY,9.237,-1.229
4678,OMV.GXZ,5.49,-4.828
4679,OMV.GYA,8.112,-1.034
4680,OMV.GYB,7.19,-1.653
4681,OMV.GYC,8.407,-0.28
4682,OMV.GYD,5.748,-3.593
4683,OMV.GYE,4.609,-4.775
4684,OMV.GYF,8.43,-2.61
4685,OMV.GYG,8.418,-1.445
4686,OMV.GYH,5.04,-3.615
4687,OMV.GYI,7.529,0.697
4688,OMV.GYJ,8.598,-1.55
4689,OMV.GYK,5.809,-2.003
4690,OMV.GYL,8.004,1.582
4691,OMV.GYM,5.151,-4.166
4692,OMV.GYN,8.626,1.213
4693,OMV.GYO,4.035,-5.367
4694,OMV.GYP,5.748,-3.593
4695,OMV.GYQ,5.207,-3.273
4696,OMV.GYR,4.334,-4.383
4697,OMV.GYS,8.82,-0.754
4698,OMV.GYT,5.296,-3.558
4699,OMV.GYU,3.736,-5.887
4700,OMV.GYV,7.752,-0.592
4701,OMV.GYW,3.394,-5.68
4702,OMV.GYX,9.136,-1.402
4703,OMV.GYY,7.918,-1.384
4704,OMV.GYZ,7.796,0.309
4705,OMV.GZA,6.914,-1.721
4706,OMV.GZB,3.878,-5.738
4707,OMV.GZC,8.688,-2.993
4708,OMV.GZD,8.715,-2.777
4709,OMV.GZE,7.037,-2.258
4710,OMV.GZF,6.285,-3.903
4711,OMV.GZG,7.99,-1.194
4712,OMV.GZH,8.418,1.334
4713,OMV.GZI,6.235,-2.021
4714,OMV.GZJ,7.953,-0.246
4715,OMV.GZK,7.509,-2.998
4716,OMV.GZL,7.245,-2.611
4717,OMV.GZM,7.714,0.125
4718,OMV.GZN,6.975,-1.99
4719,OMV.GZO,5.226,-4.441
4720,OMV.GZP,6.972,-3.842
4721,OMV.GZQ,7.191,-0.032
4722,OMV.GZR,7.1,-3.685
4723,OMV.GZS,7.423,-1.558
4724,OMV.GZT,4.114,-5.181
4725,OMV.GZU,7.372,-2.222
4726,OMV.GZV,7.982,1.378
4727,OMV.GZW,8.67,-1.361
4728,OMV.GZX,3.08,-6.268
4729,OMV.GZY,6.333,-1.383
4730,OMV.GZZ,5.192,-3.732
4731,OMV.HAA,6.821,-0.279
4732,OMV.HAB,8.451,-1.927
4733,OMV.HAC,4.411,-5.123
4734,OMV.HAD,6.933,-0.344
4735,OMV.HAE,7.882,0.027
4736,OMV.HAF,8.385,-2.121
4737,OMV.HAG,6.32,-2.534
4738,OMV.HAH,4.543,-5.201
4739,OMV.HAI,9.011,-1.097
4740,OMV.HAJ,6.255,-4.349
4741,OMV.HAK,7.681,-3.33
4742,OMV.HAL,6.069,-3.082
4743,OMV.HAM,7.697,-1.486
4744,OMV.HAN,7.292,-2.872
4745,OMV.HAO,4.955,-3.65
4746,OMV.HAP,7.791,-2.931
4747,OMV.HAQ,8.848,-2.213
4748,OMV.HAR,8.688,-2.993
4749,OMV.HAS,6.517,-3.808
4750,OMV.HAT,7.219,-3.523
4751,OMV.HAU,6.724,-0.453
4752,OMV.HAV,5.477,-3.662
4753,OMV.HAW,8.603,-2.711
4754,OMV.HAX,3.905,-4.827
4755,OMV.HAY,5.756,-2.435
4756,OMV.HAZ,8.72,-0.927
4757,OMV.HBA,5.233,-4.909
4758,OMV.HBB,7.379,-3.616
4759,OMV.HBC,7.843,-2.029
4760,OMV.HBD,7.27,-1.005
4761,OMV.HBE,5.81,-4.783
4762,OMV.HBF,8.222,1.912
4763,OMV.HBG,8.745,-1.175
4764,OMV.HBH,4.493,-3.799
4765,OMV.HBI,8.634,0.513
4766,OMV.HBJ,7.333,-0.81
4767,OMV.HBK,4.253,-5.494
4768,OMV.HBL,6.03,-4.68
4769,OMV.HBM,6.833,-2.597
4770,OMV.HBN,4.465,-5.386
4771,OMV.HBO,4.625,-4.322
4772,OMV.HBP,7.302,-0.097
4773,OMV.HBQ,8.11,0.125
4774,OMV.HBR,7.08,-0.198
4775,OMV.HBS,7.787,-3.624
4776,OMV.HBT,5.986,-4.423
4777,OMV.HBU,3.298,-5.862
4778,OMV.HBV,8.22,1.219
4779,OMV.HBW,7.187,-3.041
4780,OMV.HBX,8.118,-2.196
4781,OMV.HBY,4.689,-5.518
4782,OMV.HBZ,7.472,-1.123
4783,OMV.HCA,6.959,-2.684
4784,OMV.HCB,6.238,-1.559
4785,OMV.HCC,5.968,-3.254
4786,OMV.HCD,6.095,-1.476
4787,OMV.HCE,9.31,-1.504
4788,OMV.HCF,7.915,0.471
4789,OMV.HCG,8.293,-2.067
4790,OMV.HCH,8.278,-0.436
4791,OMV.HCI,8.199,-0.159
4792,OMV.HCJ,6.877,-0.543
4793,OMV.HCK,8.919,-1.966
4794,OMV.HCL,8.12,-0.344
4795,OMV.HCM,5.334,-4.737
4796,OMV.HCN,5.435,-4.564
4797,OMV.HCO,8.022,-1.677
4798,OMV.HCP,8.075,-2.625
4799,OMV.HCQ,5.827,-4.33
4800,OMV.HCR,7.419,-3.879
4801,OMV.HCS,7.678,-3.563
4802,OMV.HCT,7.815,-3.177
4803,OMV.HCU,8.448,1.781
4804,OMV.HCV,8.547,-0.825
4805,OMV.HCW,4.949,-4.28
4806,OMV.HCX,5.547,-2.774
4807,OMV.HCY,7.033,-3.414
4808,OMV.HCZ,8.745,-2.151
4809,OMV.HDA,5.854,-2.261
4810,OMV.HDB,3.654,-5.144
4811,OMV.HDC,8.54,-2.443
4812,OMV.HDD,7.873,1.192
4813,OMV.HDE,7.278,-3.789
4814,OMV.HDF,6.877,-0.08
4815,OMV.HDG,6.192,-1.301
4816,OMV.HDH,6.323,-2.304
4817,OMV.HDI,7.639,-2.611
4818,OMV.HDJ,6.47,-4.011
4819,OMV.HDK,8.207,1.69
4820,OMV.HDL,4.696,-3.898
4821,OMV.HDM,8.526,-0.119
4822,OMV.HDN,7.668,-1.932
4823,OMV.HDO,4.293,-4.128
4824,OMV.HDP,5.652,-3.301
4825,OMV.HDQ,8.883,-0.327
4826,OMV.HDR,7.821,-2.485
4827,OMV.HDS,6.511,-0.792
4828,OMV.HDT,8.49,-0.328
4829,OMV.HDU,8.755,0.443
4830,OMV.HDV,6.81,-0.967
4831,OMV.HDW,6.944,-3.593
4832,OMV.HDX,4.96,-3.834
4833,OMV.HDY,5.86,-2.728
4834,OMV.HDZ,4.503,-4.946
4835,OMV.HEA,5.737,-2.193
4836,OMV.HEB,8.088,0.37
4837,OMV.HEC,8.318,1.162
4838,OMV.HED,6.76,-3.486
4839,OMV.HEE,9.142,-1.869
4840,OMV.HEF,3.957,-5.552
4841,OMV.HEG,6.978,0.093
4842,OMV.HEH,8.038,-0.527
4843,OMV.HEI,8.974,-0.298
4844,OMV.HEJ,9.298,-1.96
4845,OMV.HEK,8.878,0.603
4846,OMV.HEL,8.517,-1.273
4847,OMV.HEM,3.575,-5.329
4848,OMV.HEN,5.357,-5.214
4849,OMV.HEO,7.221,-0.744
4850,OMV.HEP,5.63,-2.362
4851,OMV.HEQ,6.642,-4.112
4852,OMV.HER,8.651,-2.276
4853,OMV.HES,4.386,-5.572
4854,OMV.HET,9.132,-2.326
4855,OMV.HEU,6.653,-2.729
4856,OMV.HEV,8.704,-2.539
4857,OMV.HEW,4.949,-4.975
4858,OMV.HEX,6.662,-2.503
4859,OMV.HEY,7.978,-0.956
4860,OMV.HEZ,4.204,-5.003
4861,OMV.HFA,7.447,0.514
4862,OMV.HFB,8.395,1.58
4863,OMV.HFC,3.817,-5.239
4864,OMV.HFD,8.964,-1.301
4865,OMV.HFE,3.66,-5.611
4866,OMV.HFF,5.991,-2.341
4867,OMV.HFG,4.887,-4.01
4868,OMV.HFH,8.093,0.825
4869,OMV.HFI,7.58,-3.271
4870,OMV.HFJ,7.094,-1.365
4871,OMV.HFK,7.689,-0.323
4872,OMV.HFL,7.312,-4.041
4873,OMV.HFM,5.989,-1.556
4874,OMV.HFN,6.916,-4.272
4875,OMV.HFO,6.632,-3.643
4876,OMV.HFP,7.639,-2.379
4877,OMV.HFQ,8.345,-1.171
4878,OMV.HFR,6.697,-2.058
4879,OMV.HFS,5.393,-3.376
4880,OMV.HFT,8.536,1.034
4881,OMV.HFU,8.522,-1.738
4882,OMV.HFV,7.951,-1.866
4883,OMV.HFW,7.402,-1.335
4884,OMV.HFX,6.584,-1.298
4885,OMV.HFY,4.52,-4.492
4886,OMV.HFZ,7.622,-2.832
4887,OMV.HGA,6.232,-2.482
4888,OMV.HGB,7.403,0.075
4889,OMV.HGC,6.844,-3.047
4890,OMV.HGD,9.112,-0.23
4891,OMV.HGE,8.951,-0.135
4892,OMV.HGF,9.202,-0.502
4893,OMV.HGG,6.56,-1.053
4894,OMV.HGH,5.055,-4.804
4895,OMV.HGI,7.493,-3.683
4896,OMV.HGJ,8.193,-0.619
4897,OMV.HGK,6.949,-1.048
4898,OMV.HGL,8.716,1.393
4899,OMV.HGM,6.709,-0.677
4900,OMV.HGN,4.31,-4.833
4901,OMV.HGO,7.107,0.249
4902,OMV.HGP,7.868,-0.429
4903,OMV.HGQ,6.59,-3.386
